Type,Parent,SKU,Name,Regular price,Published,Tax status,In stock?,Stock,Visibility in catalog,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Categories,Description,Allow customer reviews
variation,SNK-82,SNK-82-425-Homme-Blanc,Adidas Ultraboost 22 - Homme / 42.5 / Blanc,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-425-Homme-Crème,Adidas Ultraboost 22 - Homme / 42.5 / Crème,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-425-Homme-Noir,Adidas Ultraboost 22 - Homme / 42.5 / Noir,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-43-Homme-Blanc,Adidas Ultraboost 22 - Homme / 43 / Blanc,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-43-Homme-Crème,Adidas Ultraboost 22 - Homme / 43 / Crème,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-43-Homme-Noir,Adidas Ultraboost 22 - Homme / 43 / Noir,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-44-Homme-Blanc,Adidas Ultraboost 22 - Homme / 44 / Blanc,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-44-Homme-Crème,Adidas Ultraboost 22 - Homme / 44 / Crème,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-44-Homme-Noir,Adidas Ultraboost 22 - Homme / 44 / Noir,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-445-Homme-Blanc,Adidas Ultraboost 22 - Homme / 44.5 / Blanc,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-445-Homme-Crème,Adidas Ultraboost 22 - Homme / 44.5 / Crème,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-445-Homme-Noir,Adidas Ultraboost 22 - Homme / 44.5 / Noir,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-45-Homme-Blanc,Adidas Ultraboost 22 - Homme / 45 / Blanc,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-45-Homme-Crème,Adidas Ultraboost 22 - Homme / 45 / Crème,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-45-Homme-Noir,Adidas Ultraboost 22 - Homme / 45 / Noir,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-46-Homme-Blanc,Adidas Ultraboost 22 - Homme / 46 / Blanc,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-46-Homme-Crème,Adidas Ultraboost 22 - Homme / 46 / Crème,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-46-Homme-Noir,Adidas Ultraboost 22 - Homme / 46 / Noir,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-47-Homme-Blanc,Adidas Ultraboost 22 - Homme / 47 / Blanc,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-47-Homme-Crème,Adidas Ultraboost 22 - Homme / 47 / Crème,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-47-Homme-Noir,Adidas Ultraboost 22 - Homme / 47 / Noir,180,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-36-Femme-Blanc,Adidas Ultraboost 22 - Femme / 36 / Blanc,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-36-Femme-Crème,Adidas Ultraboost 22 - Femme / 36 / Crème,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-36-Femme-Noir,Adidas Ultraboost 22 - Femme / 36 / Noir,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-37-Femme-Blanc,Adidas Ultraboost 22 - Femme / 37 / Blanc,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-37-Femme-Crème,Adidas Ultraboost 22 - Femme / 37 / Crème,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-37-Femme-Noir,Adidas Ultraboost 22 - Femme / 37 / Noir,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-38-Femme-Blanc,Adidas Ultraboost 22 - Femme / 38 / Blanc,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-38-Femme-Crème,Adidas Ultraboost 22 - Femme / 38 / Crème,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-38-Femme-Noir,Adidas Ultraboost 22 - Femme / 38 / Noir,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-39-Femme-Blanc,Adidas Ultraboost 22 - Femme / 39 / Blanc,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-39-Femme-Crème,Adidas Ultraboost 22 - Femme / 39 / Crème,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-39-Femme-Noir,Adidas Ultraboost 22 - Femme / 39 / Noir,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-40-Femme-Blanc,Adidas Ultraboost 22 - Femme / 40 / Blanc,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-40-Femme-Crème,Adidas Ultraboost 22 - Femme / 40 / Crème,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-40-Femme-Noir,Adidas Ultraboost 22 - Femme / 40 / Noir,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-405-Femme-Blanc,Adidas Ultraboost 22 - Femme / 40.5 / Blanc,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-405-Femme-Crème,Adidas Ultraboost 22 - Femme / 40.5 / Crème,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-405-Femme-Noir,Adidas Ultraboost 22 - Femme / 40.5 / Noir,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-41-Femme-Blanc,Adidas Ultraboost 22 - Femme / 41 / Blanc,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-41-Femme-Crème,Adidas Ultraboost 22 - Femme / 41 / Crème,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-41-Femme-Noir,Adidas Ultraboost 22 - Femme / 41 / Noir,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-42-Femme-Blanc,Adidas Ultraboost 22 - Femme / 42 / Blanc,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-42-Femme-Crème,Adidas Ultraboost 22 - Femme / 42 / Crème,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Crème,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-82,SNK-82-42-Femme-Noir,Adidas Ultraboost 22 - Femme / 42 / Noir,180,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Noir,1,1,,pa_marque,Adidas,1,1,,Running,,1
variation,SNK-83,SNK-83-39-Homme-Blanc,Yeezy 500 High - Homme / 39 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-39-Homme-Crème,Yeezy 500 High - Homme / 39 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-39-Homme-Noir,Yeezy 500 High - Homme / 39 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-40-Homme-Blanc,Yeezy 500 High - Homme / 40 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-40-Homme-Crème,Yeezy 500 High - Homme / 40 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-40-Homme-Noir,Yeezy 500 High - Homme / 40 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-405-Homme-Blanc,Yeezy 500 High - Homme / 40.5 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-405-Homme-Crème,Yeezy 500 High - Homme / 40.5 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-405-Homme-Noir,Yeezy 500 High - Homme / 40.5 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-41-Homme-Blanc,Yeezy 500 High - Homme / 41 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-41-Homme-Crème,Yeezy 500 High - Homme / 41 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-41-Homme-Noir,Yeezy 500 High - Homme / 41 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-42-Homme-Blanc,Yeezy 500 High - Homme / 42 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-42-Homme-Crème,Yeezy 500 High - Homme / 42 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-42-Homme-Noir,Yeezy 500 High - Homme / 42 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-425-Homme-Blanc,Yeezy 500 High - Homme / 42.5 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-425-Homme-Crème,Yeezy 500 High - Homme / 42.5 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-425-Homme-Noir,Yeezy 500 High - Homme / 42.5 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-43-Homme-Blanc,Yeezy 500 High - Homme / 43 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-43-Homme-Crème,Yeezy 500 High - Homme / 43 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-43-Homme-Noir,Yeezy 500 High - Homme / 43 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-44-Homme-Blanc,Yeezy 500 High - Homme / 44 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-44-Homme-Crème,Yeezy 500 High - Homme / 44 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-44-Homme-Noir,Yeezy 500 High - Homme / 44 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-445-Homme-Blanc,Yeezy 500 High - Homme / 44.5 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-445-Homme-Crème,Yeezy 500 High - Homme / 44.5 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-445-Homme-Noir,Yeezy 500 High - Homme / 44.5 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-45-Homme-Blanc,Yeezy 500 High - Homme / 45 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-45-Homme-Crème,Yeezy 500 High - Homme / 45 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-45-Homme-Noir,Yeezy 500 High - Homme / 45 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-46-Homme-Blanc,Yeezy 500 High - Homme / 46 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-46-Homme-Crème,Yeezy 500 High - Homme / 46 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-46-Homme-Noir,Yeezy 500 High - Homme / 46 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-47-Homme-Blanc,Yeezy 500 High - Homme / 47 / Blanc,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-47-Homme-Crème,Yeezy 500 High - Homme / 47 / Crème,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-47-Homme-Noir,Yeezy 500 High - Homme / 47 / Noir,210,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-36-Femme-Blanc,Yeezy 500 High - Femme / 36 / Blanc,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-36-Femme-Crème,Yeezy 500 High - Femme / 36 / Crème,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-36-Femme-Noir,Yeezy 500 High - Femme / 36 / Noir,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-37-Femme-Blanc,Yeezy 500 High - Femme / 37 / Blanc,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-37-Femme-Crème,Yeezy 500 High - Femme / 37 / Crème,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-37-Femme-Noir,Yeezy 500 High - Femme / 37 / Noir,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-38-Femme-Blanc,Yeezy 500 High - Femme / 38 / Blanc,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-38-Femme-Crème,Yeezy 500 High - Femme / 38 / Crème,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-38-Femme-Noir,Yeezy 500 High - Femme / 38 / Noir,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-39-Femme-Blanc,Yeezy 500 High - Femme / 39 / Blanc,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-39-Femme-Crème,Yeezy 500 High - Femme / 39 / Crème,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-39-Femme-Noir,Yeezy 500 High - Femme / 39 / Noir,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-40-Femme-Blanc,Yeezy 500 High - Femme / 40 / Blanc,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-40-Femme-Crème,Yeezy 500 High - Femme / 40 / Crème,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-40-Femme-Noir,Yeezy 500 High - Femme / 40 / Noir,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-405-Femme-Blanc,Yeezy 500 High - Femme / 40.5 / Blanc,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-405-Femme-Crème,Yeezy 500 High - Femme / 40.5 / Crème,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-405-Femme-Noir,Yeezy 500 High - Femme / 40.5 / Noir,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-41-Femme-Blanc,Yeezy 500 High - Femme / 41 / Blanc,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
